price,freight_value,review_score,product_weight_g,customer_lat,customer_lng,Types of products,payment_value,seller_lat,seller_lng,volume,year,delivery_days,estimated_days
49.0,15.23,5,350.0,-23.55830999999999,-46.385185500000006,Household,128.46,-25.464029318048183,-49.30472794690424,8349.0,2018,2.0,20.0
65.0,17.88,5,1032.0,-19.74074058834445,-45.25452490731858,Fashion,82.88,-27.20981137280685,-49.63292048422235,4080.0,2017,10.0,29.0
89.99,12.36,3,1700.0,-23.40768214432454,-46.45521436372553,Household,102.35,-23.194155763010308,-47.26601382366275,19500.0,2018,7.0,21.0
199.0,16.14,5,4050.0,-32.032076778660375,-52.103793550113096,Fashion,215.14,-21.36235769739203,-48.232975701561735,2431.0,2017,14.0,26.0
337.0,22.85,5,2650.0,-18.91595976602804,-48.278974174995646,Fashion,359.85,-21.116471333054424,-47.79073400291418,20625.0,2017,5.0,22.0
274.0,50.66,4,12125.0,-23.675037359389663,-46.524784094929146,Furniture,324.66,-25.393345281980704,-49.35098627800838,97498.0,2018,13.0,26.0
289.99,16.95,5,2500.0,-21.73727210273418,-43.36175314903211,Tools,306.94,-22.88248286955392,-43.0886607547753,13050.0,2018,7.0,31.0
29.9,16.32,5,1050.0,-23.543716852784645,-46.856436747034856,Fashion,92.44,-25.472734941716197,-49.30563836747645,9000.0,2018,5.0,33.0
99.0,17.94,5,3000.0,-22.578742863275487,-49.4042064390494,Furniture,116.94,-25.464029318048183,-49.30472794690424,8349.0,2018,9.0,29.0
299.0,15.21,5,2600.0,-23.961812938897538,-46.34427982528125,Tools,314.21,-22.363302142939556,-47.38673630322003,16848.0,2018,6.0,14.0
799.9,40.92,3,300.0,-3.757960553060787,-38.51625458829716,Fashion,840.82,-22.31000521194919,-42.52023373510779,3600.0,2018,16.0,33.0
329.9,16.48,5,390.0,-21.969376473950696,-47.89086773875321,Fashion,346.38,-22.549033360244323,-43.210094724044055,3724.0,2017,4.0,24.0
199.99,15.15,5,110.0,-15.79076666296478,-47.8844391881036,Electronics,215.14,-23.57241932843741,-46.81653106742156,1080.0,2017,9.0,20.0
69.9,17.74,5,5950.0,-20.305570555786662,-40.36947592138104,Electronics,87.64,-21.426570046543283,-50.06791761043272,20539.0,2018,13.0,22.0
27.99,10.96,2,300.0,-20.50771227342337,-47.44036729567159,Electronics,38.95,-23.539824031911863,-46.434679443937874,1232.0,2017,9.0,23.0
219.99,18.82,5,600.0,-3.794754069940569,-38.56560636303305,Fashion,238.81,-23.52399579739165,-46.51294318734492,42000.0,2017,13.0,35.0
64.99,22.95,5,350.0,-19.921126734952896,-43.94119674937962,Fashion,87.94,-2.546079233971952,-44.3089863702464,2964.0,2018,15.0,27.0
69.9,25.04,1,2600.0,-8.043481236193653,-34.94853763266778,Furniture,94.94,-23.693985995008337,-46.70188324132953,15000.0,2018,15.0,27.0
199.9,23.98,5,792.0,-23.63536464723873,-46.756094207600015,Fashion,223.88,-22.549033360244323,-43.210094724044055,4256.0,2018,13.0,39.0
45.0,7.39,5,200.0,-23.632217497085804,-46.56711098167813,Tools,52.39,-23.693985995008337,-46.70188324132953,4096.0,2018,9.0,25.0
388.0,15.27,5,10750.0,-23.594082820705168,-46.53703736594724,Household,403.27,-22.760477687572443,-47.41281121951772,78584.0,2017,6.0,21.0
117.3,16.97,5,4105.0,-22.72462686150384,-45.1116555874257,Electronics,134.27,-23.465304114698757,-46.51148732089968,44890.0,2017,10.0,19.0
380.0,56.25,5,20850.0,-19.981628162906198,-44.01207688856828,Furniture,436.25,-21.388733126342974,-42.71196264097796,55000.0,2018,10.0,23.0
42.9,18.23,5,550.0,-20.905689827232024,-40.79055880599556,Electronics,61.13,-22.905911692480792,-43.18657247155059,1224.0,2018,17.0,31.0
89.0,13.64,5,5850.0,-23.679775123453,-46.75675398689416,Household,102.64,-23.20706431353269,-46.760735214610754,34800.0,2017,8.0,26.0
78.0,34.35,5,250.0,-6.597583049361235,-44.08840131909156,Fashion,112.35,-23.651114842510157,-46.75521082321932,640.0,2018,21.0,33.0
85.0,16.03,5,400.0,-12.985620726066106,-38.49167649249818,Household,101.03,-23.71933860892157,-46.5517479343586,2992.0,2017,17.0,25.0
179.0,45.71,5,14000.0,-19.01253477537743,-57.65104755797853,Furniture,224.71,-20.830232611066197,-49.35777544399851,64449.0,2018,23.0,23.0
79.99,20.96,1,1200.0,-8.002362097509147,-34.92439264013986,Fashion,100.95,-23.746252526227707,-46.677001782820696,3960.0,2017,34.0,23.0
79.9,11.95,4,1500.0,-23.442173999999994,-47.45493449999999,Household,91.85,-22.760477687572443,-47.41281121951772,12540.0,2017,9.0,19.0
169.9,41.95,4,5300.0,-22.66032933722349,-52.8643215,Household,211.85,-21.93532101918528,-50.49756182976886,16000.0,2018,5.0,26.0
19.8,8.3,5,500.0,-23.495901469908656,-46.87468669635919,Tools,28.1,-23.712947685815696,-46.40855396350052,27000.0,2018,3.0,8.0
49.9,13.43,4,1500.0,-23.451856155981304,-46.50616235789715,Tools,63.33,-20.80243626346376,-49.39562406741489,19800.0,2017,12.0,25.0
59.0,18.29,5,117.0,-27.653793574869443,-48.67077198860317,Electronics,77.29,-21.174925033585303,-47.7686162776848,2816.0,2018,19.0,25.0
24.9,9.09,5,250.0,-23.653211574239744,-46.55446338438468,Household,33.99,-22.71683928585045,-47.65736585405934,600.0,2018,3.0,17.0
89.9,12.97,5,4450.0,-23.60663166028048,-46.66806552178432,Furniture,102.87,-22.596440207291085,-46.71196868822353,26400.0,2017,4.0,16.0
59.0,13.99,4,950.0,-23.640571559593745,-46.57077300194981,Household,72.99,-21.7664768468313,-48.83154737836604,12500.0,2018,6.0,14.0
169.0,27.5,5,6400.0,-18.41443999999996,-43.49499999999995,Electronics,196.5,-23.465304114698757,-46.51148732089968,43659.0,2017,16.0,25.0
129.99,33.19,5,6550.0,-21.188237520138365,-47.75564477528397,Electronics,163.18,-20.944705621834668,-45.82709818233235,8000.0,2017,9.0,21.0
49.0,15.1,4,275.0,-16.684447684218387,-49.26611966674832,Electronics,64.1,-23.29818595956356,-45.974828011182304,1600.0,2018,15.0,25.0
109.9,12.47,5,1400.0,-23.51654350320264,-46.61056315903973,Household,244.74,-22.71683928585045,-47.65736585405934,3312.0,2018,6.0,15.0
122.99,30.11,4,700.0,-23.600199918402662,-46.5653521522304,Fashion,153.1,-2.546079233971952,-44.3089863702464,5700.0,2018,11.0,24.0
21.0,10.96,5,200.0,-23.536398271613997,-46.45955683703159,Electronics,31.96,-23.29818595956356,-45.974828011182304,7744.0,2017,11.0,17.0
129.0,34.44,3,6550.0,-22.71683928585045,-47.65736585405934,Household,163.44,-27.14105704919435,-48.96146112936535,27000.0,2018,19.0,23.0
171.0,9.94,5,225.0,-23.465097152256583,-46.590503021857714,Fashion,180.94,-24.011288218359883,-46.41873374429398,8100.0,2017,4.0,12.0
12.99,15.23,3,100.0,-25.52027037468981,-49.27982988328814,Electronics,56.44,-23.59539756425642,-46.55163738273989,704.0,2018,6.0,16.0
49.8,15.23,3,400.0,-22.95530399999995,-43.58202649999996,Electronics,65.03,-23.666655446303828,-46.53485782638931,1587.0,2018,19.0,36.0
299.9,12.71,5,500.0,-23.35069393173468,-51.16308555117244,Fashion,312.61,-23.757178599774967,-53.29107393545511,3600.0,2017,3.0,30.0
49.9,10.4,3,400.0,-23.745424737345683,-46.53027828796294,Furniture,140.06,-22.768743804807222,-47.395682479228896,3750.0,2017,3.0,23.0
89.18,15.38,5,750.0,-22.93781597002137,-43.17619884430715,Household,104.56,-23.540299470713855,-46.66278360519932,18375.0,2018,19.0,20.0
49.0,7.78,5,300.0,-23.44803925506378,-46.421980491257415,Fashion,56.78,-23.651114842510157,-46.75521082321932,640.0,2017,5.0,13.0
329.9,24.18,5,2140.0,-22.99280667740874,-43.44828652055829,Electronics,354.08,-25.46921399278664,-49.29393514695028,51984.0,2018,11.0,25.0
96.0,15.42,5,900.0,-21.758075963712617,-41.31263336665773,Household,111.42,-21.7664768468313,-48.83154737836604,5400.0,2017,10.0,22.0
75.0,15.28,3,350.0,-22.33224074792101,-41.74882256573231,Electronics,90.28,-23.29818595956356,-45.974828011182304,1920.0,2017,21.0,25.0
129.9,15.66,1,350.0,-23.595555603670107,-46.69055380930821,Fashion,145.56,-22.549033360244323,-43.210094724044055,3200.0,2018,25.0,24.0
64.9,14.04,4,1100.0,-22.887010089099142,-43.437039538432735,Household,78.94,-22.114931849301893,-43.20418377871129,9504.0,2017,13.0,20.0
99.0,23.41,5,450.0,0.035899351627026,-51.06350042615323,Electronics,122.41,-23.59272363197529,-46.6315844403312,720.0,2018,14.0,27.0
59.9,15.17,2,200.0,-22.57303617630277,-44.16970186580994,Fashion,150.14,-23.58343069747245,-46.50203424424373,2816.0,2018,18.0,21.0
78.0,17.46,4,2200.0,-23.221738357943583,-46.8463421029226,Furniture,95.46,-23.59798552039933,-46.55547278711988,31500.0,2018,9.0,15.0
52.9,22.95,5,1100.0,-16.66460157672196,-49.22295154031332,Household,75.85,-21.7664768468313,-48.83154737836604,3360.0,2018,19.0,41.0
110.32,7.64,5,200.0,-23.63036454454957,-46.5101659848808,Fashion,117.96,-22.887514996879027,-47.19573904628551,990.0,2018,2.0,8.0
136.9,27.37,2,2300.0,-29.471235469924064,-51.9908817474406,Fashion,328.54,-23.51674732944774,-46.54818243075192,5915.0,2017,3.0,24.0
49.9,15.1,4,200.0,-18.882476025535222,-48.2792850313636,Fashion,65.0,-23.58343069747245,-46.50203424424373,2816.0,2018,17.0,25.0
31.9,8.11,2,200.0,-20.00937843130018,-44.0342336888741,Electronics,40.01,-19.878513898894187,-43.95694702879617,2378.0,2017,4.0,14.0
49.0,14.72,4,1700.0,-18.47534184940673,-47.21120486285433,Fashion,72.02,-15.656754584921352,-47.808582687413306,53950.0,2016,12.0,55.0
39.9,11.85,5,400.0,-22.883610865880744,-49.61785424118465,Household,51.75,-22.908292093622787,-47.09417761615002,5616.0,2017,11.0,20.0
110.32,8.03,3,150.0,-23.622378899038896,-46.756199559667984,Fashion,118.35,-22.887514996879027,-47.19573904628551,990.0,2018,7.0,10.0
86.99,13.63,4,2800.0,-23.49788624202203,-46.37201669248079,Household,100.62,-23.03582473318652,-47.8363026594829,23328.0,2017,17.0,24.0
24.9,8.27,4,358.0,-23.651239886622815,-46.57099474225144,Electronics,29.11,-23.93465945090488,-46.331065142884974,1632.0,2017,4.0,14.0
32.0,15.38,2,1175.0,-23.53249257893793,-46.76495582794104,Tools,89.76,-23.57841833611285,-46.5592068753823,42750.0,2018,6.0,14.0
25.26,14.1,1,200.0,-23.54378694284137,-46.65861209437926,Fashion,39.36,-22.827869999999997,-43.01969625000001,1936.0,2017,6.0,21.0
699.0,33.29,4,710.0,-1.436736864850719,-48.47258827728078,Fashion,334.65,-21.36235769739203,-48.232975701561735,3458.0,2017,39.0,39.0
59.0,13.43,3,675.0,-23.617823004822213,-46.79358236394467,Electronics,72.43,-23.42880633856904,-51.97183135000928,4368.0,2017,3.0,24.0
14.28,17.6,3,800.0,-23.539390973628056,-46.40558766694557,Household,95.64,-18.643784093954583,-48.20804381879092,36000.0,2017,15.0,30.0
12.97,15.79,4,150.0,-12.995364688037398,-38.46204192783773,Electronics,28.76,-23.59539756425642,-46.55163738273989,2160.0,2017,9.0,31.0
36.99,14.57,4,1200.0,-22.181007751312865,-49.963543554532905,Household,51.56,-22.016967296150906,-47.85171546211552,6930.0,2018,7.0,14.0
45.9,8.72,5,150.0,-23.543921177931463,-46.38437270551714,Fashion,54.62,-23.58343069747245,-46.50203424424373,2816.0,2017,10.0,13.0
58.59,19.6,5,900.0,-27.80074660444224,-50.29979761692014,Tools,78.19,-23.626718469902592,-46.59748992134098,26400.0,2018,11.0,14.0
94.2,18.76,5,625.0,-21.461800979445574,-47.00077905378499,Household,112.96,-19.939688821541896,-43.97533764669048,7429.0,2018,6.0,27.0
10.99,7.78,5,400.0,-23.925988916770564,-46.40841448983772,Household,18.77,-23.540316757429707,-46.63735536871719,9600.0,2017,9.0,15.0
219.0,17.72,5,250.0,-22.896755634456788,-43.09981143435861,Fashion,236.72,-23.556926913670807,-46.6615417904381,1760.0,2018,5.0,18.0
87.85,13.63,1,1900.0,-23.15915219401001,-47.05820782584106,Household,101.48,-21.7664768468313,-48.83154737836604,13720.0,2018,26.0,21.0
144.99,18.26,4,1050.0,-21.699181933771843,-41.30878891641139,Fashion,163.25,-23.554079433810344,-46.53324185942636,19008.0,2018,12.0,32.0
49.7,13.37,5,1700.0,-23.602550384015583,-46.473299846987366,Furniture,63.07,-21.7664768468313,-48.83154737836604,10500.0,2018,18.0,18.0
80.0,19.53,5,850.0,-22.98193586539897,-43.22428066457964,Household,99.53,-21.7664768468313,-48.83154737836604,2560.0,2018,11.0,38.0
59.99,20.99,5,500.0,-23.476731621703507,-46.73855730904842,Fashion,80.98,-22.75967282783305,-47.364736674563375,8100.0,2018,3.0,31.0
139.9,9.79,4,450.0,-23.740974,-46.67018849999998,Fashion,149.69,-23.624784000000005,-46.53954225000001,5808.0,2017,7.0,17.0
209.9,39.64,4,20450.0,-23.644417694414035,-46.586859987794966,Furniture,249.54,-23.44557935276127,-46.53198386081135,62620.0,2018,21.0,22.0
32.3,16.79,1,200.0,-16.712006739048626,-49.23975723904863,Household,49.09,-22.42880507067007,-46.569550269431765,2160.0,2017,23.0,29.0
119.0,36.15,5,700.0,-5.750633421641003,-35.29546815160252,Household,155.15,-22.66791333527613,-50.41920174522468,8000.0,2017,11.0,36.0
117.3,22.29,2,4105.0,-22.830628775114185,-42.981006692644335,Electronics,139.59,-23.465304114698757,-46.51148732089968,44890.0,2017,13.0,29.0
151.4,23.64,4,1350.0,-28.9654729747681,-51.04802612381615,Household,175.04,-26.59892353667944,-48.99279267408672,10400.0,2018,7.0,24.0
59.7,18.52,5,650.0,-19.821438953372944,-43.97517235261704,Fashion,78.22,-20.84380119949777,-49.36891118527178,1456.0,2018,5.0,18.0
19.9,15.1,5,100.0,-22.962511351924544,-43.17640771510184,Electronics,35.0,-21.4988715,-51.53786099999999,2304.0,2017,16.0,17.0
34.9,12.79,5,290.0,-20.32575857378295,-48.319543357640256,Tools,47.69,-23.20591698084141,-47.307845865803,3240.0,2018,1.0,21.0
12.25,7.39,5,175.0,-23.516640708270582,-46.44751393882982,Electronics,19.64,-23.537511255832708,-46.63705730743676,3872.0,2018,2.0,9.0
499.99,18.26,5,7700.0,-23.688917125468198,-46.552552123595405,Household,518.25,-22.93125598447676,-43.17881321481337,53298.0,2017,10.0,25.0
24.9,7.39,5,150.0,-24.016283558765817,-46.39843570349071,Fashion,64.58,-23.58452319555432,-46.51460627909786,1360.0,2018,7.0,13.0
159.0,25.85,5,5500.0,-22.97938068457905,-43.3327651254376,Furniture,184.85,-23.50412273877685,-46.6246075311652,24500.0,2017,31.0,55.0
22.99,8.72,5,500.0,-23.56573882697004,-46.82322005984521,Electronics,31.71,-23.53321650340715,-46.50046729003948,2736.0,2018,3.0,17.0
13.99,14.1,3,50.0,-22.915371368504037,-43.242996214902085,Fashion,28.09,-23.50271592062436,-46.48299647362806,880.0,2017,6.0,24.0
45.0,16.79,4,325.0,-12.255025442574611,-38.96569201176267,Electronics,61.79,-23.29818595956356,-45.974828011182304,15625.0,2017,6.0,35.0
109.99,27.32,3,1400.0,-8.035457003721227,-34.89245369438057,Tools,137.31,-19.95866259017359,-44.19878943272789,13568.0,2018,22.0,41.0
24.9,17.45,2,200.0,-23.56883153079836,-46.69199439364803,Household,65.74,-22.71683928585045,-47.65736585405934,600.0,2018,2.0,25.0
299.9,12.71,5,390.0,-22.88688293782105,-43.365750051474464,Fashion,312.61,-22.549033360244323,-43.210094724044055,3724.0,2017,6.0,20.0
56.99,12.74,4,875.0,-23.53401196947312,-47.46735238343239,Household,69.73,-21.7664768468313,-48.83154737836604,18000.0,2017,10.0,23.0
39.99,7.78,5,200.0,-23.503496259913693,-46.49672237603317,Electronics,47.77,-23.541941545934563,-46.49095488842404,1045.0,2017,4.0,8.0
44.99,13.08,5,2150.0,-23.657379641968312,-46.37402022795534,Household,51.41,-23.53056214071786,-46.50599515084539,14250.0,2017,8.0,16.0
49.99,7.61,2,250.0,-23.49327839993657,-47.4093955217843,Household,115.2,-23.59272363197529,-46.6315844403312,2080.0,2018,4.0,6.0
28.49,18.23,5,100.0,-22.407093332993256,-41.84669910556226,Electronics,46.72,-23.112774381969185,-46.5488845105504,2550.0,2018,10.0,24.0
181.55,18.6,5,1175.0,-22.35835224656331,-46.96074827733332,Household,200.15,-23.28798077892242,-45.9570349350898,51678.0,2017,12.0,23.0
157.9,29.51,5,1700.0,-8.0894929031627,-39.57794366732601,Fashion,187.41,-20.531151999894856,-47.43366787318517,21312.0,2017,11.0,31.0
59.7,12.48,5,1200.0,-22.903434628368608,-47.05276681724273,Household,72.18,-22.726257875353635,-47.63781138952056,14000.0,2017,11.0,13.0
25.9,12.79,4,300.0,-23.57230126005544,-46.65200020136758,Household,38.69,-22.21755985747781,-49.93997427233191,2200.0,2018,12.0,19.0
84.9,14.68,5,950.0,-23.552701438253745,-46.624905314184296,Fashion,99.58,-21.426570046543283,-50.06791761043272,8712.0,2018,5.0,29.0
69.9,11.1,5,350.0,-23.581716041873264,-46.81487809720846,Furniture,81.0,-21.7664768468313,-48.83154737836604,3696.0,2017,8.0,24.0
35.9,16.11,3,975.0,-22.384226045618703,-41.77809451970135,Furniture,52.01,-22.09785593377639,-51.40156940368525,5904.0,2017,15.0,22.0
65.89,17.71,5,1613.0,-19.849882697848685,-44.02029046658248,Fashion,83.6,-22.657282312191057,-50.41657037194679,4860.0,2018,4.0,27.0
120.0,15.58,5,16550.0,-23.56994326977895,-46.657093704685806,Household,135.58,-23.496488565250488,-46.54671310832206,57200.0,2018,5.0,12.0
67.91,12.61,1,100.0,-21.224269886202343,-47.83392543796527,Electronics,161.04,-23.431481257369107,-51.85490851643521,1408.0,2018,14.0,30.0
118.9,17.54,3,6372.0,-23.474632525679453,-46.56894074606139,Household,136.44,-21.808017,-49.62064949999999,56576.0,2017,7.0,20.0
49.95,15.1,5,400.0,-25.43158405315624,-54.402330873588255,Household,9.77,-21.7664768468313,-48.83154737836604,4275.0,2017,14.0,27.0
59.9,28.82,5,1550.0,-7.987256172629724,-34.91083996433721,Tools,88.72,-20.80243626346376,-49.39562406741489,19800.0,2017,15.0,35.0
209.9,18.72,5,342.0,-27.595379158751264,-48.55382695683541,Fashion,8.78,-21.36235769739203,-48.232975701561735,3510.0,2018,19.0,33.0
102.9,8.88,5,350.0,-23.61974408381903,-46.67587258673322,Fashion,111.78,-22.402133192076768,-47.56233402025511,4913.0,2018,1.0,14.0
117.99,44.63,5,6700.0,-17.791609941378447,-50.93351384538391,Household,162.62,-23.54138387625104,-46.6140494458142,40176.0,2018,8.0,19.0
114.9,11.9,5,1500.0,-23.97242519856393,-46.371264531333615,Household,126.8,-22.71683928585045,-47.65736585405934,7616.0,2018,5.0,27.0
29.99,7.78,5,90.0,-23.199958288100813,-45.90849172981701,Electronics,37.77,-23.539824031911863,-46.434679443937874,627.0,2017,4.0,17.0
84.99,16.35,5,600.0,-16.37601369514842,-48.986790518438,Fashion,101.34,-23.665703457960586,-46.51808196779969,8151.0,2017,20.0,29.0
118.99,24.83,5,100.0,-8.063903598389984,-34.87317543075193,Electronics,143.82,-25.43328294393789,-49.28042347446478,1200.0,2017,24.0,42.0
120.0,15.59,5,243.0,-29.985547013590004,-51.16286896947312,Electronics,135.59,-23.29818595956356,-45.974828011182304,3060.0,2017,10.0,31.0
19.99,18.24,4,150.0,-31.31124851159016,-54.09360649811303,Household,38.23,-23.58667354731954,-46.61242320483004,8000.0,2018,8.0,28.0
169.0,8.44,4,415.0,-23.484445027363037,-46.75315986378398,Fashion,177.44,-22.92991227115403,-47.07189552530681,5616.0,2017,5.0,13.0
55.99,8.29,5,350.0,-22.900561910352597,-47.065812260199664,Household,64.28,-23.659814137170077,-46.52676210599556,10164.0,2018,6.0,13.0
37.5,17.6,5,1250.0,-22.919396236644825,-43.38705153355255,Furniture,55.1,-22.09785593377639,-51.40156940368525,8640.0,2017,16.0,26.0
149.9,20.02,4,6200.0,-19.843708202868147,-43.95899630890419,Tools,169.92,-23.175880576172972,-47.31592004954123,38663.0,2018,5.0,26.0
49.9,12.93,5,900.0,-22.47745636162787,-46.63246689302295,Household,62.83,-22.71683928585045,-47.65736585405934,25760.0,2017,6.0,27.0
119.8,14.59,5,560.0,-23.599634741329545,-46.6603591434878,Fashion,134.39,-19.81011863229108,-43.98472732006267,4199.0,2018,6.0,18.0
49.9,8.72,5,400.0,-23.66721675288362,-46.49913206319721,Furniture,58.62,-22.768743804807222,-47.395682479228896,3750.0,2017,3.0,12.0
89.9,13.65,5,1650.0,-23.57841833611285,-46.5592068753823,Household,103.55,-22.71683928585045,-47.65736585405934,3080.0,2017,4.0,17.0
49.9,7.39,4,250.0,-23.21955226311385,-46.88331318927813,Household,57.29,-23.69289565500035,-46.68021046531817,5152.0,2018,4.0,11.0
119.0,20.02,5,650.0,-16.711414860017403,-49.26711541248844,Household,139.02,-23.96112504302036,-46.32316061267247,12960.0,2018,12.0,32.0
799.99,20.36,5,600.0,-25.31357267638063,-49.29180267499566,Fashion,820.35,-23.491791912543025,-46.94733309700014,4680.0,2017,10.0,25.0
49.9,16.95,3,250.0,-20.1808755,-40.26153600000001,Electronics,66.85,-23.93465945090488,-46.331065142884974,1512.0,2018,23.0,20.0
38.0,11.15,4,1750.0,-23.666655446303828,-46.53485782638931,Electronics,98.3,-23.496488565250488,-46.54671310832206,8960.0,2018,5.0,12.0
24.9,8.27,3,358.0,-23.614964413266776,-46.572531448929546,Electronics,33.17,-23.93465945090488,-46.331065142884974,1632.0,2017,8.0,13.0
59.9,16.39,5,600.0,-16.03245608142351,-48.054826417949855,Furniture,152.58,-22.88255076242137,-47.04691965736627,7072.0,2018,10.0,17.0
139.0,19.07,5,267.0,-28.526461585008278,-49.32174954817925,Electronics,158.07,-23.38219409935399,-51.95529780691714,4096.0,2018,15.0,40.0
39.9,14.1,4,300.0,-25.37399580758828,-49.05631218713979,Furniture,54.0,-23.541074779906506,-46.69219306549716,20000.0,2017,12.0,28.0
